paper_id,instA_coords,instB_coords,instA_id,instB_id
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.08895809999999, 42.362885799999994]","[-71.1190232, 42.4074843]",7474,1921
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.08895809999999, 42.362885799999994]","[-71.09416, 42.360091]",7474,8794
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.08895809999999, 42.362885799999994]","[-105.0865473, 40.573436]",7474,9475
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.08895809999999, 42.362885799999994]","[-71.11666009999998, 42.3770029]",7474,326
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.11666009999998, 42.3770029]","[-71.09313890000001, 42.359244399999994]",7878,9223
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.11666009999998, 42.3770029]","[-81.7752618, 26.463711600000003]",7878,8405
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.11666009999998, 42.3770029]","[-87.16208569999998, 14.084609900000002]",7878,9393
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.11666009999998, 42.3770029]","[-90.1203167, 29.940728200000002]",7878,3246
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.11666009999998, 42.3770029]","[-94.5760649, 39.0990178]",7878,6561
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.11666009999998, 42.3770029]","[-89.2906125, 48.378316399999996]",7878,10143
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.11666009999998, 42.3770029]","[-122.2585399, 37.8718992]",7878,3545
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.11666009999998, 42.3770029]","[-71.067566, 42.3626109]",7878,4441
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.11666009999998, 42.3770029]","[-71.1190232, 42.4074843]",7878,1921
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.11666009999998, 42.3770029]","[-71.09416, 42.360091]",7878,8794
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.11666009999998, 42.3770029]","[-105.0865473, 40.573436]",7878,9475
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.11666009999998, 42.3770029]","[-71.11666009999998, 42.3770029]",7878,326
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.09313890000001, 42.359244399999994]","[-81.7752618, 26.463711600000003]",9223,8405
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.09313890000001, 42.359244399999994]","[-87.16208569999998, 14.084609900000002]",9223,9393
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.09313890000001, 42.359244399999994]","[-90.1203167, 29.940728200000002]",9223,3246
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.09313890000001, 42.359244399999994]","[-94.5760649, 39.0990178]",9223,6561
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.09313890000001, 42.359244399999994]","[-89.2906125, 48.378316399999996]",9223,10143
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.09313890000001, 42.359244399999994]","[-122.2585399, 37.8718992]",9223,3545
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.09313890000001, 42.359244399999994]","[-71.067566, 42.3626109]",9223,4441
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.09313890000001, 42.359244399999994]","[-71.1190232, 42.4074843]",9223,1921
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.09313890000001, 42.359244399999994]","[-71.09416, 42.360091]",9223,8794
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.09313890000001, 42.359244399999994]","[-105.0865473, 40.573436]",9223,9475
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.09313890000001, 42.359244399999994]","[-71.11666009999998, 42.3770029]",9223,326
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-81.7752618, 26.463711600000003]","[-87.16208569999998, 14.084609900000002]",8405,9393
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-81.7752618, 26.463711600000003]","[-90.1203167, 29.940728200000002]",8405,3246
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-81.7752618, 26.463711600000003]","[-94.5760649, 39.0990178]",8405,6561
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-81.7752618, 26.463711600000003]","[-89.2906125, 48.378316399999996]",8405,10143
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-81.7752618, 26.463711600000003]","[-122.2585399, 37.8718992]",8405,3545
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-81.7752618, 26.463711600000003]","[-71.067566, 42.3626109]",8405,4441
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-81.7752618, 26.463711600000003]","[-71.1190232, 42.4074843]",8405,1921
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-81.7752618, 26.463711600000003]","[-71.09416, 42.360091]",8405,8794
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-81.7752618, 26.463711600000003]","[-105.0865473, 40.573436]",8405,9475
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-81.7752618, 26.463711600000003]","[-71.11666009999998, 42.3770029]",8405,326
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-87.16208569999998, 14.084609900000002]","[-90.1203167, 29.940728200000002]",9393,3246
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-87.16208569999998, 14.084609900000002]","[-94.5760649, 39.0990178]",9393,6561
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-87.16208569999998, 14.084609900000002]","[-89.2906125, 48.378316399999996]",9393,10143
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-87.16208569999998, 14.084609900000002]","[-122.2585399, 37.8718992]",9393,3545
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-87.16208569999998, 14.084609900000002]","[-71.067566, 42.3626109]",9393,4441
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-87.16208569999998, 14.084609900000002]","[-71.1190232, 42.4074843]",9393,1921
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-87.16208569999998, 14.084609900000002]","[-71.09416, 42.360091]",9393,8794
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-87.16208569999998, 14.084609900000002]","[-105.0865473, 40.573436]",9393,9475
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-87.16208569999998, 14.084609900000002]","[-71.11666009999998, 42.3770029]",9393,326
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-90.1203167, 29.940728200000002]","[-94.5760649, 39.0990178]",3246,6561
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-90.1203167, 29.940728200000002]","[-89.2906125, 48.378316399999996]",3246,10143
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-90.1203167, 29.940728200000002]","[-122.2585399, 37.8718992]",3246,3545
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-90.1203167, 29.940728200000002]","[-71.067566, 42.3626109]",3246,4441
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-90.1203167, 29.940728200000002]","[-71.1190232, 42.4074843]",3246,1921
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-90.1203167, 29.940728200000002]","[-71.09416, 42.360091]",3246,8794
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-90.1203167, 29.940728200000002]","[-105.0865473, 40.573436]",3246,9475
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-90.1203167, 29.940728200000002]","[-71.11666009999998, 42.3770029]",3246,326
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-94.5760649, 39.0990178]","[-89.2906125, 48.378316399999996]",6561,10143
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-94.5760649, 39.0990178]","[-122.2585399, 37.8718992]",6561,3545
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-94.5760649, 39.0990178]","[-71.067566, 42.3626109]",6561,4441
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-94.5760649, 39.0990178]","[-71.1190232, 42.4074843]",6561,1921
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-94.5760649, 39.0990178]","[-71.09416, 42.360091]",6561,8794
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-94.5760649, 39.0990178]","[-105.0865473, 40.573436]",6561,9475
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-94.5760649, 39.0990178]","[-71.11666009999998, 42.3770029]",6561,326
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-89.2906125, 48.378316399999996]","[-122.2585399, 37.8718992]",10143,3545
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-89.2906125, 48.378316399999996]","[-71.067566, 42.3626109]",10143,4441
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-89.2906125, 48.378316399999996]","[-71.1190232, 42.4074843]",10143,1921
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-89.2906125, 48.378316399999996]","[-71.09416, 42.360091]",10143,8794
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-89.2906125, 48.378316399999996]","[-105.0865473, 40.573436]",10143,9475
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-89.2906125, 48.378316399999996]","[-71.11666009999998, 42.3770029]",10143,326
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-122.2585399, 37.8718992]","[-71.067566, 42.3626109]",3545,4441
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-122.2585399, 37.8718992]","[-71.1190232, 42.4074843]",3545,1921
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-122.2585399, 37.8718992]","[-71.09416, 42.360091]",3545,8794
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-122.2585399, 37.8718992]","[-105.0865473, 40.573436]",3545,9475
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-122.2585399, 37.8718992]","[-71.11666009999998, 42.3770029]",3545,326
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.067566, 42.3626109]","[-71.1190232, 42.4074843]",4441,1921
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.067566, 42.3626109]","[-71.09416, 42.360091]",4441,8794
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.067566, 42.3626109]","[-105.0865473, 40.573436]",4441,9475
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.067566, 42.3626109]","[-71.11666009999998, 42.3770029]",4441,326
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.1190232, 42.4074843]","[-71.09416, 42.360091]",1921,8794
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.1190232, 42.4074843]","[-105.0865473, 40.573436]",1921,9475
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.1190232, 42.4074843]","[-71.11666009999998, 42.3770029]",1921,326
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.09416, 42.360091]","[-105.0865473, 40.573436]",8794,9475
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-71.09416, 42.360091]","[-71.11666009999998, 42.3770029]",8794,326
5a843f4299b04090ff76451decfe9f0b025cfe48,"[-105.0865473, 40.573436]","[-71.11666009999998, 42.3770029]",9475,326
5a863dede5d14ea064955ca8728337ab6f82297a,"[-81.22699820000001, 42.962270399999994]","[11.5678602, 48.14966]",8212,7612
5a89b93e5c8c6fb1352d9881f6ca6b592ef4af30,"[-117.72354540000002, 34.09326110000001]","[-122.175758, 37.4318102]",10561,1166
5a89b93e5c8c6fb1352d9881f6ca6b592ef4af30,"[-117.72354540000002, 34.09326110000001]","[-122.2585399, 37.8718992]",10561,3545
5a89b93e5c8c6fb1352d9881f6ca6b592ef4af30,"[-122.175758, 37.4318102]","[-122.2585399, 37.8718992]",1166,3545
5a95bfe3435012b271cf3e44a1b3ee82d34e1c64,"[118.842577, 32.033409999999996]","[-1.6146608, 54.979187100000004]",515,3350
5a9de698acd2aea68074eb45c0925d4377a41011,"[-2.5005881000000003, 10.060013]","[-0.1962244, 5.650562]",5593,3567
5aa0306fa361d31085f6df03d7e71307534b34c6,"[121.5036178, 31.2974197]","[24.827682, 60.1866693]",4767,10334
5aa7bb757f909abc71347a4add89dcdde3f9b7b1,"[-111.05462109999999, 45.6673524]","[-111.8097425, 41.745160999999996]",1098,3785
5aa7bb757f909abc71347a4add89dcdde3f9b7b1,"[-111.05462109999999, 45.6673524]","[-77.62694029999999, 43.123050299999996]",1098,60
5aa7bb757f909abc71347a4add89dcdde3f9b7b1,"[-111.8097425, 41.745160999999996]","[-77.62694029999999, 43.123050299999996]",3785,60
5aa91cda68ad7d920c0b7fa9dea0bed7d891c5cd,"[135.5022535, 34.6937249]","[-104.8349521, 39.74242720000001]",1344,9600
5aaa0dfb49b42f8fab7ce125f89360b828ee9298,"[-77.1116333, 39.06339639999999]","[-74.037638, 40.718461]",5417,9291
5aaa0dfb49b42f8fab7ce125f89360b828ee9298,"[-77.1116333, 39.06339639999999]","[139.65149499999998, 35.34343]",5417,5864
5aaa0dfb49b42f8fab7ce125f89360b828ee9298,"[-77.1116333, 39.06339639999999]","[135.526373, 34.81881920000001]",5417,7811
5aaa0dfb49b42f8fab7ce125f89360b828ee9298,"[-77.1116333, 39.06339639999999]","[136.9350324, 35.1396085]",5417,279
5aaa0dfb49b42f8fab7ce125f89360b828ee9298,"[-77.1116333, 39.06339639999999]","[139.76295180000002, 35.7103296]",5417,6433
5aaa0dfb49b42f8fab7ce125f89360b828ee9298,"[-74.037638, 40.718461]","[139.65149499999998, 35.34343]",9291,5864
5aaa0dfb49b42f8fab7ce125f89360b828ee9298,"[-74.037638, 40.718461]","[135.526373, 34.81881920000001]",9291,7811
5aaa0dfb49b42f8fab7ce125f89360b828ee9298,"[-74.037638, 40.718461]","[136.9350324, 35.1396085]",9291,279
5aaa0dfb49b42f8fab7ce125f89360b828ee9298,"[-74.037638, 40.718461]","[139.76295180000002, 35.7103296]",9291,6433
5aaa0dfb49b42f8fab7ce125f89360b828ee9298,"[139.65149499999998, 35.34343]","[135.526373, 34.81881920000001]",5864,7811
5aaa0dfb49b42f8fab7ce125f89360b828ee9298,"[139.65149499999998, 35.34343]","[136.9350324, 35.1396085]",5864,279
5aaa0dfb49b42f8fab7ce125f89360b828ee9298,"[139.65149499999998, 35.34343]","[139.76295180000002, 35.7103296]",5864,6433
5aaa0dfb49b42f8fab7ce125f89360b828ee9298,"[135.526373, 34.81881920000001]","[136.9350324, 35.1396085]",7811,279
5aaa0dfb49b42f8fab7ce125f89360b828ee9298,"[135.526373, 34.81881920000001]","[139.76295180000002, 35.7103296]",7811,6433
5aaa0dfb49b42f8fab7ce125f89360b828ee9298,"[136.9350324, 35.1396085]","[139.76295180000002, 35.7103296]",279,6433
5ab1ffdc8b98cb174ab0e6bfe60c570d5f812e84,"[46.3273528, 38.057393299999994]","[45.0468582, 37.528740500000005]",1350,2807
5ab1ffdc8b98cb174ab0e6bfe60c570d5f812e84,"[46.3273528, 38.057393299999994]","[-0.3593863, 39.47932539999999]",1350,6782
5ab1ffdc8b98cb174ab0e6bfe60c570d5f812e84,"[45.0468582, 37.528740500000005]","[-0.3593863, 39.47932539999999]",2807,6782
5ab5348a892519dc2274322f3dc9900e40f1113e,"[117.11399509999998, 39.068551899999996]","[114.887227, 25.795524]",9292,1693
5ab81ec18627585be0e852bdd61472e98f531701,"[-97.73405670000001, 30.2849185]","[-97.73405670000001, 30.2849185]",6836,3763
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[140.8728678, 38.2532225]","[139.7184238, 35.6825701]",8997,1882
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[140.8728678, 38.2532225]","[139.71447450000002, 35.7594286]",8997,2970
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[140.8728678, 38.2532225]","[132.478036, 34.379502200000005]",8997,5068
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[140.8728678, 38.2532225]","[139.65793730000001, 35.5789557]",8997,8803
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[140.8728678, 38.2532225]","[135.47127859999998, 34.5395297]",8997,9544
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[140.8728678, 38.2532225]","[139.69252600000002, 35.6938566]",8997,316
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[140.8728678, 38.2532225]","[139.7589509, 35.7210943]",8997,5455
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[140.8728678, 38.2532225]","[139.6115831, 35.633219700000005]",8997,7981
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[140.8728678, 38.2532225]","[139.6837689, 35.6523016]",8997,2884
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[139.7184238, 35.6825701]","[139.71447450000002, 35.7594286]",1882,2970
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[139.7184238, 35.6825701]","[132.478036, 34.379502200000005]",1882,5068
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[139.7184238, 35.6825701]","[139.65793730000001, 35.5789557]",1882,8803
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[139.7184238, 35.6825701]","[135.47127859999998, 34.5395297]",1882,9544
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[139.7184238, 35.6825701]","[139.69252600000002, 35.6938566]",1882,316
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[139.7184238, 35.6825701]","[139.7589509, 35.7210943]",1882,5455
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[139.7184238, 35.6825701]","[139.6115831, 35.633219700000005]",1882,7981
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[139.7184238, 35.6825701]","[139.6837689, 35.6523016]",1882,2884
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[139.71447450000002, 35.7594286]","[132.478036, 34.379502200000005]",2970,5068
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[139.71447450000002, 35.7594286]","[139.65793730000001, 35.5789557]",2970,8803
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[139.71447450000002, 35.7594286]","[135.47127859999998, 34.5395297]",2970,9544
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[139.71447450000002, 35.7594286]","[139.69252600000002, 35.6938566]",2970,316
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[139.71447450000002, 35.7594286]","[139.7589509, 35.7210943]",2970,5455
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[139.71447450000002, 35.7594286]","[139.6115831, 35.633219700000005]",2970,7981
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[139.71447450000002, 35.7594286]","[139.6837689, 35.6523016]",2970,2884
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[132.478036, 34.379502200000005]","[139.65793730000001, 35.5789557]",5068,8803
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[132.478036, 34.379502200000005]","[135.47127859999998, 34.5395297]",5068,9544
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[132.478036, 34.379502200000005]","[139.69252600000002, 35.6938566]",5068,316
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[132.478036, 34.379502200000005]","[139.7589509, 35.7210943]",5068,5455
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[132.478036, 34.379502200000005]","[139.6115831, 35.633219700000005]",5068,7981
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[132.478036, 34.379502200000005]","[139.6837689, 35.6523016]",5068,2884
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[139.65793730000001, 35.5789557]","[135.47127859999998, 34.5395297]",8803,9544
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[139.65793730000001, 35.5789557]","[139.69252600000002, 35.6938566]",8803,316
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[139.65793730000001, 35.5789557]","[139.7589509, 35.7210943]",8803,5455
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[139.65793730000001, 35.5789557]","[139.6115831, 35.633219700000005]",8803,7981
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[139.65793730000001, 35.5789557]","[139.6837689, 35.6523016]",8803,2884
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[135.47127859999998, 34.5395297]","[139.69252600000002, 35.6938566]",9544,316
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[135.47127859999998, 34.5395297]","[139.7589509, 35.7210943]",9544,5455
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[135.47127859999998, 34.5395297]","[139.6115831, 35.633219700000005]",9544,7981
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[135.47127859999998, 34.5395297]","[139.6837689, 35.6523016]",9544,2884
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[139.69252600000002, 35.6938566]","[139.7589509, 35.7210943]",316,5455
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[139.69252600000002, 35.6938566]","[139.6115831, 35.633219700000005]",316,7981
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[139.69252600000002, 35.6938566]","[139.6837689, 35.6523016]",316,2884
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[139.7589509, 35.7210943]","[139.6115831, 35.633219700000005]",5455,7981
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[139.7589509, 35.7210943]","[139.6837689, 35.6523016]",5455,2884
5ab92ddf1bb39b6863b28e2e9946415f7a5adf34,"[139.6115831, 35.633219700000005]","[139.6837689, 35.6523016]",7981,2884
5ac39b49492fe7a6f53ad50d840e4ce8ed579e77,"[-78.8195581, 42.9501219]","[16.6161448, 49.20993120000001]",863,4598
5ac423d77382c035d9ba1f51ed94d524d1a9ec7f,"[-75.1932137, 39.9522188]","[-75.18994409999998, 39.9566127]",5759,3635
5ac423d77382c035d9ba1f51ed94d524d1a9ec7f,"[-75.1932137, 39.9522188]","[-75.4769713, 40.1560744]",5759,6035
5ac423d77382c035d9ba1f51ed94d524d1a9ec7f,"[-75.1932137, 39.9522188]","[-75.3268483, 40.0810657]",5759,1611
5ac423d77382c035d9ba1f51ed94d524d1a9ec7f,"[-75.18994409999998, 39.9566127]","[-75.4769713, 40.1560744]",3635,6035
5ac423d77382c035d9ba1f51ed94d524d1a9ec7f,"[-75.18994409999998, 39.9566127]","[-75.3268483, 40.0810657]",3635,1611
5ac423d77382c035d9ba1f51ed94d524d1a9ec7f,"[-75.4769713, 40.1560744]","[-75.3268483, 40.0810657]",6035,1611
5ac495bc3644fff725ad9da58c2891f193f4569e,"[113.9159103, 35.32686629999999]","[-96.7500993, 32.9857619]",7381,9139
5adc4dd51a8d7dfe7e252c55e8bac9bcc108143a,"[-83.37732209999999, 33.9480053]","[-84.32224000000001, 33.7971368]",781,9583
5adf1ce218579cf9f0f919c778c05bf0f864c1a5,"[116.352916, 39.865177]","[-1.2543668, 51.754816399999996]",5645,8224
5ae641a5bf24b53a895f5f2f04254cc00e909c08,"[-77.1116333, 39.06339639999999]","[141.51099209999998, 43.0740065]",5417,10254
5ae641a5bf24b53a895f5f2f04254cc00e909c08,"[-77.1116333, 39.06339639999999]","[141.340013, 43.077957500000004]",5417,10596
5ae641a5bf24b53a895f5f2f04254cc00e909c08,"[141.51099209999998, 43.0740065]","[141.340013, 43.077957500000004]",10254,10596
5ae9d09818e63828c80da0e37f6a5c1a1ccc22e6,"[-94.5760649, 39.0990178]","[-77.079708, 38.998111]",6561,4139
5ae9d09818e63828c80da0e37f6a5c1a1ccc22e6,"[-94.5760649, 39.0990178]","[-78.5079772, 38.0335529]",6561,3466
5ae9d09818e63828c80da0e37f6a5c1a1ccc22e6,"[-77.079708, 38.998111]","[-78.5079772, 38.0335529]",4139,3466
5af166022c0575cefcd0f2107b4fd1a657b6391b,"[-73.5771511, 45.50478469999999]","[-122.169719, 37.4274745]",6665,6499
5af332d7b5461a63d5eb1f969aec770931c02742,"[175.31845790000003, -37.7868611]","[153.06648, -27.543612]",7042,3729
5afa333a59a3d818c758dbc752463b90436a1c57,"[-2.7942674, 56.341713600000006]","[9.3873788, 47.431376]",7693,7685
5afa333a59a3d818c758dbc752463b90436a1c57,"[-2.7942674, 56.341713600000006]","[-0.1308206, 51.522937799999994]",7693,2929
